"","x"
"39503",0.536666667
"39504",0.5
"39505",2.125
"39506",0.6
"39507",0.62
"39508",0.6
"39509",0
"39510",0.62
"39511",0.5
"39512",0.166
"39513",0.2103125
"39514",0.266
"39515",0
"39516",0.62
"39517",0.5
"39518",0.367142857
"39519",0.367142857
"39520",0.166
"39521",0
"39522",0.367142857
"39523",0
"39524",0.086296296
"39525",0
"39526",3.714285714
"39527",0.161290323
"39528",2.214285714
"39529",2.214285714
"39530",0
"39531",0.142857143
"39532",0.571428571
"39533",1.583333333
"39534",0.367142857
"39535",0.266
"39536",0.367142857
"39537",0.142857143
"39538",0
"39539",1.583333333
"39540",0.166
"39541",0.266
"39542",0.161290323
"39543",1.583333333
"39544",0.6
"39545",0
"39546",0.571428571
"39547",0.5
"39548",0.161290323
"39549",2.214285714
"39550",3.714285714
"39551",2.214285714
"39552",0.536666667
"39553",0.571428571
"39554",0.571428571
"39555",0.536666667
"39556",0.367142857
"39557",0.6
"39558",0
"39559",0
"39560",0
"39561",3.714285714
"39562",0.536666667
"39563",0.2103125
"39564",0.166
"39565",2.125
"39566",0.142857143
"39567",0.367142857
"39568",0
"39569",0.161290323
"39570",0.367142857
"39571",0
"39572",0.142857143
"39573",0.6
"39574",0.6
"39575",0.6
"39576",0.367142857
"39577",0
"39578",0.571428571
"39579",0
"39580",0
"39581",0.62
"39582",0.161290323
"39583",0.266
"39584",0.571428571
"39585",0.142857143
"39586",1.583333333
"39587",0
"39588",0
"39589",0.161290323
"39590",0.6
"39591",0
"39592",0.4
"39593",0.571428571
"39594",0.62
"39595",0.4
"39596",0.6
"39597",0.6
"39598",2.125
"39599",0.142857143
"39600",0.142857143
"39601",0.536666667
"39602",0.367142857
"39603",0
"39604",0.142857143
"39605",0.367142857
"39606",0.4
"39607",0
"39608",0.2103125
"39609",0
"39610",0.5
"39611",0
"39612",0
"39613",2.214285714
"39614",0
"39615",0.62
"39616",0.142857143
"39617",3.714285714
"39618",0
"39619",0.086296296
"39620",0.367142857
"39621",0.2103125
"39622",0.166
"39623",0.536666667
"39624",0.536666667
"39625",0.6
"39626",0.166
"39627",0.142857143
"39628",1.583333333
"39629",1.583333333
"39630",0
"39631",0
"39632",2.214285714
"39633",0.161290323
"39634",1.583333333
"39635",0.161290323
"39636",0
"39637",0
"39638",0.536666667
"39639",1.583333333
"39640",1.583333333
"39641",0
"39642",0.6
"39643",0.536666667
"39644",2.214285714
"39645",0.161290323
"39646",0.5
"39647",0
"39648",3.714285714
"39649",0.367142857
"39650",0
"39651",0.142857143
"39652",0
"39653",0.571428571
"39654",1.583333333
"39655",0.161290323
"39656",0.166
"39657",0.161290323
"39658",0.266
"39659",0
"39660",0.2103125
"39661",0.142857143
"39662",0
"39663",0.142857143
"39664",0.5
"39665",0.166
"39666",0
"39667",0
"39668",0
"39669",0.5
"39670",0.161290323
"39671",0
"39672",0
"39673",0.2103125
"39674",0.62
"39675",0.142857143
"39676",2.125
"39677",0.4
"39678",0.2103125
"39679",0.62
"39680",0.5
"39681",0.367142857
"39682",0.571428571
"39683",0.571428571
"39684",0.571428571
"39685",0.166
"39686",0.5
"39687",0.166
"39688",0
"39689",0.571428571
"39690",0.536666667
"39691",0.5
"39692",0.5
"39693",0.4
"39694",0.536666667
"39695",3.714285714
"39696",2.125
"39697",0.142857143
"39698",0.161290323
"39699",0.2103125
"39700",0
"39701",0
"39702",0.166
"39703",0.5
"39704",0.266
"39705",0.4
"39706",0.367142857
"39707",0
"39708",0.5
"39709",2.214285714
"39710",0.367142857
"39711",0.62
"39712",0.086296296
"39713",0.62
"39714",0.62
"39715",0
"39716",2.125
"39717",0.166
"39718",0
"39719",2.125
"39720",0.536666667
"39721",0.6
"39722",0.086296296
"39723",2.214285714
"39724",1.583333333
"39725",1.583333333
"39726",3.714285714
"39727",0.5
"39728",0.367142857
"39729",0.2103125
"39730",3.714285714
"39731",2.125
"39732",0.2103125
"39733",0.142857143
"39734",0.571428571
"39735",0
"39736",0.4
"39737",0
"39738",0.571428571
"39739",0.086296296
"39740",0.5
"39741",0.62
"39742",2.125
"39743",2.125
"39744",0.2103125
"39745",2.125
"39746",0.5
"39747",0
"39748",0.6
"39749",0.571428571
"39750",0.536666667
"39751",0.4
"39752",0.6
"39753",0.571428571
"39754",3.714285714
"39755",0.2103125
"39756",2.214285714
"39757",0.6
"39758",3.714285714
"39759",0.266
"39760",0.571428571
"39761",0.62
"39762",0.367142857
"39763",0
"39764",2.125
"39765",0
"39766",0.2103125
"39767",2.125
"39768",0.4
"39769",0.086296296
"39770",0.161290323
"39771",0.571428571
"39772",0.161290323
"39773",1.583333333
"39774",0.62
"39775",0.5
"39776",0.086296296
"39777",0
"39778",0
"39779",0.62
"39780",2.125
"39781",0.571428571
"39782",0.62
"39783",0.571428571
"39784",0.6
"39785",0.161290323
"39786",0.571428571
"39787",0.161290323
"39788",0.5
"39789",1.583333333
"39790",0.571428571
"39791",0.536666667
"39792",0
"39793",0.62
"39794",0
"39795",2.125
"39796",3.714285714
"39797",0
"39798",0.266
"39799",0
"39800",0
"39801",3.714285714
"39802",0
"39803",3.714285714
"39804",3.714285714
"39805",0.571428571
"39806",0.161290323
"39807",2.214285714
"39808",0.161290323
"39809",0.142857143
"39810",0
"39811",0.266
"39812",2.125
"39813",0.5
"39814",0.571428571
"39815",2.214285714
"39816",0.086296296
"39817",3.714285714
"39818",0
"39819",0.62
"39820",0.142857143
"39821",0.536666667
"39822",0.166
"39823",0.571428571
"39824",2.125
"39825",0
"39826",0.166
"39827",0.161290323
"39828",3.714285714
"39829",0.266
"39830",0
"39831",0.5
"39832",0
"39833",0.571428571
"39834",2.214285714
"39835",3.714285714
"39836",0.161290323
"39837",0.4
"39838",0
"39839",0.4
"39840",0.086296296
"39841",0.086296296
"39842",0.5
"39843",0.161290323
"39844",0.266
"39845",2.125
"39846",0.571428571
"39847",0.086296296
"39848",0.142857143
"39849",0.5
"39850",0.161290323
"39851",0
"39852",0
"39853",0
"39854",0
"39855",0.4
"39856",0.5
"39857",0
"39858",0.5
"39859",0.2103125
"39860",0.266
"39861",0.6
"39862",0
"39863",2.214285714
"39864",0.571428571
"39865",0
"39866",2.214285714
"39867",0.166
"39868",0.4
"39869",0.086296296
"39870",0.5
"39871",0.142857143
"39872",0
"39873",0
"39874",3.714285714
"39875",0.142857143
"39876",1.583333333
"39877",0
"39878",0.161290323
"39879",0.5
"39880",0.266
"39881",0.2103125
"39882",0
"39883",0.571428571
"39884",0
"39885",0.571428571
"39886",0.536666667
"39887",0.266
"39888",0
"39889",2.125
"39890",0
"39891",0.2103125
"39892",0
"39893",0.5
"39894",2.214285714
"39895",0.266
"39896",0.571428571
"39897",0
"39898",0.367142857
"39899",0.166
"39900",0.5
"39901",0.536666667
"39902",0.166
"39903",0
"39904",0.086296296
"39905",0.086296296
"39906",0.62
"39907",0
"39908",0.142857143
"39909",0.2103125
"39910",0.161290323
"39911",0.086296296
"39912",0.4
"39913",0.161290323
"39914",0.266
"39915",1.583333333
"39916",0
"39917",1.583333333
"39918",0.161290323
"39919",0
"39920",0
"39921",0
"39922",2.214285714
"39923",0
"39924",0.266
"39925",1.583333333
"39926",0.086296296
"39927",0.086296296
"39928",0
"39929",0.571428571
"39930",0.086296296
"39931",0
"39932",1.583333333
"39933",0.2103125
"39934",0.571428571
"39935",0
"39936",2.125
"39937",0.571428571
"39938",3.714285714
"39939",3.714285714
"39940",0.266
"39941",0.2103125
"39942",0
"39943",2.125
"39944",1.583333333
"39945",0.62
"39946",2.125
"39947",0.2103125
"39948",0
"39949",0.367142857
"39950",0.5
"39951",0
"39952",0
"39953",0.161290323
"39954",0.2103125
"39955",0.62
"39956",2.125
"39957",0.4
"39958",0.5
"39959",0.161290323
"39960",0.142857143
"39961",1.583333333
"39962",0
"39963",0.161290323
"39964",2.125
"39965",0
"39966",0.367142857
"39967",0.6
"39968",0.166
"39969",0
"39970",0.62
"39971",0.266
"39972",2.214285714
"39973",0.2103125
"39974",0.166
"39975",3.714285714
"39976",0.6
"39977",0.367142857
"39978",0.266
"39979",0.4
"39980",0.266
"39981",0.571428571
"39982",0.142857143
"39983",1.583333333
"39984",0
"39985",3.714285714
"39986",0.142857143
"39987",0
"39988",0
"39989",1.583333333
"39990",0.266
"39991",0.166
"39992",0.166
"39993",0
"39994",2.214285714
"39995",0.4
"39996",3.714285714
"39997",0.161290323
"39998",0.367142857
"39999",0.62
"40000",0.5
"40001",0.536666667
"40002",0
"40003",0.142857143
"40004",0.6
"40005",0.5
"40006",0
"40007",0
"40008",0.367142857
"40009",0.62
"40010",0.571428571
"40011",0
"40012",0
"40013",0
"40014",0.5
"40015",2.125
"40016",0
"40017",3.714285714
"40018",0.4
"40019",0
"40020",0.266
"40021",0.367142857
"40022",0.161290323
"40023",0.571428571
"40024",0.086296296
"40025",1.583333333
"40026",0.367142857
"40027",0
"40028",0.086296296
"40029",0.62
"40030",3.714285714
"40031",0.142857143
"40032",3.714285714
"40033",0.5
"40034",0.571428571
"40035",0.086296296
"40036",0.571428571
"40037",0.6
"40038",0.5
"40039",0.4
"40040",0
"40041",0.62
"40042",2.214285714
"40043",0.536666667
"40044",0
"40045",3.714285714
"40046",0.571428571
"40047",2.125
"40048",0.4
"40049",0.166
"40050",0.571428571
"40051",0.536666667
"40052",0.5
"40053",0.266
"40054",0.5
"40055",0.571428571
"40056",0.571428571
"40057",0
"40058",0
"40059",0.5
"40060",0
"40061",0
"40062",0.166
"40063",0.6
"40064",0.2103125
"40065",0.2103125
"40066",0.536666667
"40067",2.214285714
"40068",0.166
"40069",0.2103125
"40070",0.5
"40071",0.161290323
"40072",0.166
"40073",0.536666667
"40074",0.161290323
"40075",0.367142857
"40076",2.214285714
"40077",0.5
"40078",0.367142857
"40079",0
"40080",0.62
"40081",0.166
"40082",0.367142857
"40083",0.086296296
"40084",0.571428571
"40085",0.536666667
"40086",0.142857143
"40087",0.5
"40088",0.62
"40089",0.266
"40090",0.142857143
"40091",2.214285714
"40092",0.086296296
"40093",0.62
"40094",0.62
"40095",0.5
"40096",0.5
"40097",0
"40098",1.583333333
"40099",0.166
"40100",0.5
"40101",0.4
"40102",0.367142857
"40103",0
"40104",0.142857143
"40105",0
"40106",0
"40107",0.161290323
"40108",0.266
"40109",0.6
"40110",0.536666667
"40111",0.367142857
"40112",0.5
"40113",0.6
"40114",0.142857143
"40115",0.536666667
"40116",0.142857143
"40117",0.4
"40118",1.583333333
"40119",0.166
"40120",0.2103125
"40121",1.583333333
"40122",0.62
"40123",0.5
"40124",0.536666667
"40125",0
"40126",0.5
"40127",0.571428571
"40128",2.125
"40129",0.142857143
"40130",0
"40131",0
"40132",0.4
"40133",0.266
"40134",0.62
"40135",0.6
"40136",0
"40137",0.6
"40138",0
"40139",0
"40140",0.166
"40141",0
"40142",2.125
"40143",0
"40144",0.266
"40145",0.5
"40146",0.4
"40147",0.086296296
"40148",2.125
"40149",0.4
"40150",1.583333333
"40151",0.161290323
"40152",0.142857143
"40153",0.62
"40154",0.571428571
"40155",0.5
"40156",0.367142857
"40157",0.4
"40158",0.5
"40159",0.142857143
"40160",0.142857143
"40161",0.266
"40162",0.62
"40163",0.6
"40164",0.161290323
"40165",3.714285714
"40166",2.125
"40167",0.2103125
"40168",0.62
"40169",3.714285714
"40170",0.571428571
"40171",0.266
"40172",0.62
"40173",0.266
"40174",0.161290323
"40175",0
"40176",0
"40177",0.4
"40178",0.571428571
"40179",0.62
"40180",0.571428571
"40181",0
"40182",0.266
"40183",0
"40184",0.62
"40185",2.125
"40186",0.266
"40187",0.571428571
"40188",0.2103125
"40189",1.583333333
"40190",0.62
"40191",0
"40192",0.2103125
"40193",0.4
"40194",0
"40195",0
"40196",0.2103125
"40197",3.714285714
"40198",0.571428571
"40199",0.161290323
"40200",0
"40201",0
"40202",0.166
"40203",0
"40204",0.266
"40205",0.142857143
"40206",0
"40207",0.2103125
"40208",0.571428571
"40209",0.536666667
"40210",0.571428571
"40211",0
"40212",0.367142857
"40213",0
"40214",0.6
"40215",0.5
"40216",0
"40217",0.142857143
"40218",0.266
"40219",0
"40220",2.214285714
"40221",0
"40222",0.6
"40223",0.62
"40224",0.536666667
"40225",0
"40226",0.5
"40227",1.583333333
"40228",0.4
"40229",0.161290323
"40230",0
"40231",0
"40232",0.142857143
"40233",0.5
"40234",0.5
"40235",0
"40236",0.161290323
"40237",0.6
"40238",0.536666667
"40239",0.166
"40240",0.161290323
"40241",0.367142857
"40242",0.142857143
"40243",0
"40244",0.367142857
"40245",0.166
"40246",0
"40247",0.367142857
"40248",0.5
"40249",0
"40250",0.536666667
"40251",1.583333333
"40252",0.2103125
"40253",0
"40254",0.367142857
"40255",0.2103125
"40256",0.2103125
"40257",0.2103125
"40258",2.214285714
"40259",0.6
"40260",0.161290323
"40261",0.166
"40262",0.2103125
"40263",2.125
"40264",1.583333333
"40265",2.125
"40266",0.6
"40267",0.6
"40268",0.142857143
"40269",0.6
"40270",0
"40271",0.4
"40272",1.583333333
"40273",0.266
"40274",0
"40275",0.367142857
"40276",0.62
"40277",0.571428571
"40278",0.367142857
"40279",0.142857143
"40280",0.62
"40281",0.62
"40282",0.62
"40283",0
"40284",0.62
"40285",0.5
"40286",0.5
"40287",0.4
"40288",0.161290323
"40289",2.125
"40290",0
"40291",0
"40292",0
"40293",0.2103125
"40294",1.583333333
"40295",0
"40296",0.571428571
"40297",0
"40298",0.086296296
"40299",2.125
"40300",3.714285714
"40301",1.583333333
"40302",3.714285714
"40303",0.5
"40304",0.5
"40305",0.086296296
"40306",0.571428571
"40307",0.4
"40308",0.6
"40309",0.4
"40310",0.5
"40311",0
"40312",0.166
"40313",0.166
"40314",0.5
"40315",0.166
"40316",0.266
"40317",0.571428571
"40318",0.266
"40319",0.571428571
"40320",0
"40321",0.4
"40322",0.5
"40323",0.62
"40324",0
"40325",0
"40326",0
"40327",0.571428571
"40328",0
"40329",0.571428571
"40330",2.125
"40331",2.214285714
"40332",0.086296296
"40333",1.583333333
"40334",0
"40335",1.583333333
"40336",2.214285714
"40337",0.571428571
"40338",0.571428571
"40339",0.571428571
"40340",0.62
"40341",0.166
"40342",0
"40343",0
"40344",0
"40345",0
"40346",0.086296296
"40347",0
"40348",0
"40349",0.166
"40350",0.266
"40351",3.714285714
"40352",2.125
"40353",0.5
"40354",0.166
"40355",0
"40356",0.2103125
"40357",0
"40358",0.5
"40359",0.086296296
"40360",0.266
"40361",0
"40362",0.2103125
"40363",0
"40364",0
"40365",0
"40366",2.214285714
"40367",2.214285714
"40368",0.142857143
"40369",0.5
"40370",0.161290323
"40371",0.536666667
"40372",0.5
"40373",0.571428571
"40374",0.266
"40375",0
"40376",2.125
"40377",0.266
"40378",0.166
"40379",0.5
"40380",2.125
"40381",0.266
"40382",2.125
"40383",2.125
"40384",0.367142857
"40385",0.5
"40386",2.214285714
"40387",0.4
"40388",0.5
"40389",0.166
"40390",0
"40391",0.5
"40392",0
"40393",0
"40394",1.583333333
"40395",0
"40396",0.62
"40397",0.5
"40398",0.266
"40399",0.536666667
"40400",0.571428571
"40401",0.571428571
"40402",0.536666667
"40403",0.4
"40404",0.161290323
"40405",0.2103125
"40406",0.5
"40407",0
"40408",0.142857143
"40409",0
"40410",2.125
"40411",0
"40412",0.086296296
"40413",0.6
"40414",0.266
"40415",0
"40416",3.714285714
"40417",0
"40418",1.583333333
"40419",0.536666667
"40420",1.583333333
"40421",0.367142857
"40422",0.367142857
"40423",0
"40424",0.367142857
"40425",0
"40426",0
"40427",2.214285714
"40428",0.166
"40429",0.367142857
"40430",0.62
"40431",0.5
"40432",0.571428571
"40433",2.125
"40434",1.583333333
"40435",0.4
"40436",0.2103125
"40437",0
"40438",0.2103125
"40439",0
"40440",2.125
"40441",0.5
"40442",0.571428571
"40443",0
"40444",0.571428571
"40445",0.2103125
"40446",0.2103125
"40447",0.536666667
"40448",0
"40449",0.536666667
"40450",0
"40451",0.086296296
"40452",0
"40453",0
"40454",2.214285714
"40455",0.571428571
"40456",0.266
"40457",0
"40458",0.2103125
"40459",2.125
"40460",0
"40461",0.62
"40462",0
"40463",0.142857143
"40464",0.166
"40465",0.5
"40466",0
"40467",0.536666667
"40468",0.4
"40469",0.266
"40470",3.714285714
"40471",0.536666667
"40472",0
"40473",0
"40474",0
"40475",0.086296296
"40476",0.5
"40477",2.125
"40478",0.62
"40479",2.214285714
"40480",0.5
"40481",1.583333333
"40482",0.142857143
"40483",0
"40484",0
"40485",0.62
"40486",0.142857143
"40487",2.214285714
"40488",0.2103125
"40489",0.4
"40490",0.166
"40491",0.6
"40492",0.536666667
"40493",0.2103125
"40494",1.583333333
"40495",0.6
"40496",0.161290323
"40497",1.583333333
"40498",0.166
"40499",0.6
"40500",0.5
"40501",0.571428571
"40502",0
"40503",0.5
"40504",0
"40505",0.2103125
"40506",0.6
"40507",0.62
"40508",0
"40509",0.5
"40510",0.166
"40511",0.166
"40512",0.4
"40513",0.5
"40514",0.536666667
"40515",2.125
"40516",0
"40517",1.583333333
"40518",0.142857143
"40519",0.166
"40520",0.571428571
"40521",0.536666667
"40522",0.6
"40523",0.161290323
"40524",0.62
"40525",0
"40526",2.125
"40527",0.2103125
"40528",3.714285714
"40529",0.536666667
"40530",0.4
"40531",0.5
"40532",0
"40533",0
"40534",2.214285714
"40535",0
"40536",0.571428571
"40537",3.714285714
"40538",0
"40539",1.583333333
"40540",0.142857143
"40541",0.086296296
"40542",0.571428571
"40543",0
"40544",0.571428571
"40545",0.6
"40546",0.2103125
"40547",2.214285714
"40548",0.536666667
"40549",0
"40550",0.6
"40551",0.2103125
"40552",0.367142857
"40553",0
"40554",0.571428571
"40555",0
"40556",0.6
"40557",0
"40558",2.214285714
"40559",0
"40560",2.214285714
"40561",0
"40562",0
"40563",0
"40564",0.6
"40565",2.125
"40566",0.266
"40567",1.583333333
"40568",0
"40569",0.161290323
"40570",0.166
"40571",0.571428571
"40572",0.266
"40573",0
"40574",0.5
"40575",0.367142857
"40576",0
"40577",3.714285714
"40578",0.571428571
"40579",0.571428571
"40580",0.5
"40581",0.367142857
"40582",0
"40583",0
"40584",0.166
"40585",0.571428571
"40586",0.166
"40587",0
"40588",0.571428571
"40589",0.367142857
"40590",2.214285714
"40591",0.2103125
"40592",0.142857143
"40593",0.4
"40594",2.125
"40595",0.266
"40596",1.583333333
"40597",0.6
"40598",0
"40599",2.214285714
"40600",0
"40601",0.2103125
"40602",0.5
"40603",0
"40604",0.161290323
"40605",2.214285714
"40606",0.5
"40607",0
"40608",0.367142857
"40609",1.583333333
"40610",0
"40611",0.536666667
"40612",0
"40613",0.266
"40614",0.5
"40615",0
"40616",0
"40617",2.125
"40618",0.086296296
"40619",0
"40620",3.714285714
"40621",2.125
"40622",0.5
"40623",2.125
"40624",0.536666667
"40625",2.214285714
"40626",1.583333333
"40627",0.266
"40628",0
"40629",0.142857143
"40630",0.62
"40631",0.571428571
"40632",0
"40633",0.5
"40634",0.086296296
"40635",0.266
"40636",0.2103125
"40637",0
"40638",0.5
"40639",1.583333333
"40640",0
"40641",0.161290323
"40642",1.583333333
"40643",2.214285714
"40644",0.5
"40645",0.62
"40646",0.142857143
"40647",0
"40648",2.214285714
"40649",0.2103125
"40650",0.4
"40651",0.62
"40652",3.714285714
"40653",0
"40654",0
"40655",3.714285714
"40656",0.166
"40657",0
"40658",0.536666667
"40659",0.6
"40660",0.62
"40661",0.161290323
"40662",0.536666667
"40663",2.125
"40664",0.571428571
"40665",0.5
"40666",1.583333333
"40667",0.62
"40668",0
"40669",0.161290323
"40670",0.161290323
"40671",0.4
"40672",0.086296296
"40673",0.536666667
"40674",0.266
"40675",0.367142857
"40676",3.714285714
"40677",0.571428571
"40678",0.5
"40679",2.125
"40680",2.125
"40681",0.6
"40682",0
"40683",3.714285714
"40684",2.214285714
"40685",2.214285714
"40686",0
"40687",0.2103125
"40688",2.214285714
"40689",0
"40690",0.2103125
"40691",0.2103125
"40692",0.2103125
"40693",0.142857143
"40694",0.62
"40695",0
"40696",0.571428571
"40697",0.367142857
"40698",0.5
"40699",0.166
"40700",0.2103125
"40701",0.6
"40702",0.5
"40703",0
"40704",2.125
"40705",0.571428571
"40706",0
"40707",0.166
"40708",0
"40709",0
"40710",0.571428571
"40711",0.2103125
"40712",0.5
"40713",0.142857143
"40714",0.367142857
"40715",0
"40716",0
"40717",0.6
"40718",0
"40719",3.714285714
"40720",0
"40721",0.6
"40722",0
"40723",0.4
"40724",0.2103125
"40725",0.086296296
"40726",0.161290323
"40727",0
"40728",0.266
"40729",0
"40730",0.266
"40731",0.6
"40732",0.161290323
"40733",0.161290323
"40734",0.142857143
"40735",0.142857143
"40736",0.142857143
"40737",2.214285714
"40738",0
"40739",0.4
"40740",2.214285714
"40741",0.161290323
"40742",0.142857143
"40743",0
"40744",0.6
"40745",0.6
"40746",0.536666667
"40747",0
"40748",1.583333333
"40749",0
"40750",0.086296296
"40751",0.142857143
"40752",0.166
"40753",0.62
"40754",0.62
"40755",2.125
"40756",0.6
"40757",0.5
"40758",0
"40759",0.5
"40760",0
"40761",0.161290323
"40762",2.214285714
"40763",0.6
"40764",0.166
"40765",0
"40766",0.166
"40767",0.367142857
"40768",0
"40769",0.536666667
"40770",3.714285714
"40771",1.583333333
"40772",1.583333333
"40773",2.214285714
"40774",0.367142857
"40775",0.571428571
"40776",0.161290323
"40777",0.5
"40778",0.536666667
"40779",0.5
"40780",0.571428571
"40781",2.214285714
"40782",0.2103125
"40783",0.571428571
"40784",0
"40785",0
"40786",0.2103125
"40787",0.086296296
"40788",0.086296296
"40789",2.125
"40790",0
"40791",0.266
"40792",0.4
"40793",0.571428571
"40794",0
"40795",0.161290323
"40796",0
"40797",0.571428571
"40798",0.6
"40799",2.125
"40800",2.125
"40801",0
"40802",1.583333333
"40803",0.5
"40804",0
"40805",0
"40806",0.6
"40807",0.2103125
"40808",0.571428571
"40809",0.367142857
"40810",0.5
"40811",0
"40812",2.125
"40813",2.125
"40814",0.62
"40815",0.166
"40816",0
"40817",2.125
"40818",0.5
"40819",0.5
"40820",0
"40821",0.4
"40822",0.086296296
"40823",0
"40824",0.161290323
"40825",0.166
"40826",0.161290323
"40827",0
"40828",0.571428571
"40829",0.086296296
"40830",0
"40831",0.62
"40832",0.571428571
"40833",0.571428571
"40834",0.161290323
"40835",3.714285714
"40836",2.125
"40837",0.5
"40838",0.2103125
"40839",3.714285714
"40840",1.583333333
"40841",0.62
"40842",0.367142857
"40843",0.6
"40844",0
"40845",0
"40846",0
"40847",0.5
"40848",0
"40849",0.086296296
"40850",0.367142857
"40851",3.714285714
"40852",0.166
"40853",0.166
"40854",0.6
"40855",0.161290323
"40856",0.62
"40857",0.142857143
"40858",0.571428571
"40859",0
"40860",0.5
"40861",0
"40862",0.4
"40863",0.367142857
"40864",3.714285714
"40865",1.583333333
"40866",0.571428571
"40867",0.2103125
"40868",0.536666667
"40869",0.5
"40870",0.571428571
"40871",0
"40872",0.161290323
"40873",0.367142857
"40874",0.536666667
"40875",0.6
"40876",0.6
"40877",0.571428571
"40878",0.571428571
"40879",0
"40880",0.086296296
"40881",0.62
"40882",0.166
"40883",0.62
"40884",0.5
"40885",0.266
"40886",0
"40887",0
"40888",1.583333333
"40889",0.166
"40890",0.62
"40891",0
"40892",0
"40893",0
"40894",0.6
"40895",0.142857143
"40896",2.214285714
"40897",0
"40898",0.5
"40899",2.125
"40900",0.62
"40901",0.571428571
"40902",3.714285714
"40903",0
"40904",0.6
"40905",0.571428571
"40906",0.086296296
"40907",0
"40908",0.571428571
"40909",0.086296296
"40910",2.214285714
"40911",0
"40912",0.62
"40913",0
"40914",0.5
"40915",0.571428571
"40916",0.5
"40917",2.214285714
"40918",0.5
"40919",0.6
"40920",0.6
"40921",0.2103125
"40922",0.367142857
"40923",0
"40924",0.2103125
"40925",0.266
"40926",0.367142857
"40927",0.2103125
"40928",0.571428571
"40929",0.142857143
"40930",0.161290323
"40931",0.6
"40932",3.714285714
"40933",0.571428571
"40934",0.142857143
"40935",0.5
"40936",0
"40937",0.5
"40938",0.536666667
"40939",0.161290323
"40940",0.142857143
"40941",0.166
"40942",0.62
"40943",0.5
"40944",0.2103125
"40945",0.571428571
"40946",0
"40947",0.086296296
"40948",0.142857143
"40949",0
"40950",0.266
"40951",0
"40952",0
"40953",0.2103125
"40954",3.714285714
"40955",0
"40956",0
"40957",0.571428571
"40958",3.714285714
"40959",0.571428571
"40960",0.142857143
"40961",0.367142857
"40962",1.583333333
"40963",0.086296296
"40964",0.62
"40965",1.583333333
"40966",0.161290323
"40967",0
"40968",0
"40969",0.142857143
"40970",0.571428571
"40971",3.714285714
"40972",0
"40973",0.571428571
"40974",0.5
"40975",0.4
"40976",1.583333333
"40977",3.714285714
"40978",0
"40979",0.6
"40980",0.2103125
"40981",1.583333333
"40982",0.266
"40983",0.5
"40984",0
"40985",0.62
"40986",0.266
"40987",0
"40988",2.125
"40989",0.5
"40990",0.5
"40991",0
"40992",0.161290323
"40993",0
"40994",0
"40995",0.536666667
"40996",3.714285714
"40997",0.142857143
"40998",0.2103125
"40999",0.6
"41000",0
"41001",0.166
"41002",0
"41003",3.714285714
"41004",0.086296296
"41005",2.214285714
"41006",0.166
"41007",0.2103125
"41008",0
"41009",0
"41010",0.62
"41011",0
"41012",0.571428571
"41013",2.125
"41014",0.571428571
"41015",0
"41016",0
"41017",0.2103125
"41018",0.266
"41019",3.714285714
"41020",0
"41021",2.214285714
"41022",0
"41023",0.5
"41024",1.583333333
"41025",2.125
"41026",1.583333333
"41027",0.166
"41028",0
"41029",0.166
"41030",0.5
"41031",0.4
"41032",0.4
"41033",0
"41034",0.142857143
"41035",0.2103125
"41036",0.086296296
"41037",0
"41038",0.142857143
"41039",0.161290323
"41040",0.086296296
"41041",1.583333333
"41042",0.367142857
"41043",0
"41044",0
"41045",0.4
"41046",2.125
"41047",0.4
"41048",0.161290323
"41049",2.125
"41050",0.367142857
"41051",0
"41052",0.266
"41053",0.571428571
"41054",0.5
"41055",2.214285714
"41056",0.266
"41057",0.2103125
"41058",3.714285714
"41059",0.142857143
"41060",1.583333333
"41061",1.583333333
"41062",2.125
"41063",0.5
"41064",0
"41065",0
"41066",0.166
"41067",1.583333333
"41068",1.583333333
"41069",0
"41070",0.2103125
"41071",2.214285714
"41072",0.142857143
"41073",0.166
"41074",0.5
"41075",0.161290323
"41076",0
"41077",0.62
"41078",0.5
"41079",0.4
"41080",0.4
"41081",0
"41082",1.583333333
"41083",0.367142857
"41084",0.62
"41085",0.6
"41086",2.214285714
"41087",0.142857143
"41088",0.6
"41089",1.583333333
"41090",2.214285714
"41091",3.714285714
"41092",0.367142857
"41093",0
"41094",0.086296296
"41095",0.571428571
"41096",0.571428571
"41097",0.536666667
"41098",0.266
"41099",0
"41100",0
"41101",0.367142857
"41102",0.4
"41103",0.367142857
"41104",2.125
"41105",0.086296296
"41106",2.125
"41107",0
"41108",0
"41109",0.266
"41110",0
"41111",0
"41112",0
"41113",0.161290323
"41114",0.5
"41115",0.142857143
"41116",0.5
"41117",0.161290323
"41118",0.5
"41119",0.536666667
"41120",0.5
"41121",2.125
"41122",0.571428571
"41123",0
"41124",0.367142857
"41125",0.536666667
"41126",0.161290323
"41127",2.214285714
"41128",0.4
"41129",0
"41130",0.5
"41131",0.4
"41132",0.161290323
"41133",0.4
"41134",0.571428571
"41135",0.571428571
"41136",0.086296296
"41137",0.62
"41138",0.5
"41139",0.5
"41140",2.214285714
"41141",0.571428571
"41142",0.6
"41143",2.214285714
"41144",2.125
"41145",0
"41146",0.571428571
"41147",0.6
"41148",2.125
"41149",0.142857143
"41150",0.571428571
"41151",0.571428571
"41152",2.214285714
"41153",0
"41154",0.5
"41155",0
"41156",0.571428571
"41157",0.6
